elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
456,78.1,1.796,1795.5,62.5,20.1,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,192.9,85.0,62.0,99.0,2.57,6.77,5.24,20.2,0.0,67.0,7.8,61.4,527.0,45.2,126428.7,56042.7,0.0,0.0
457,84.4,1.809,1808.7,62.5,20.9,11.2,0.0,0.0,2619.0,256.66,1000.0,2048.0,192.9,85.0,63.0,98.0,2.57,6.77,5.24,20.7,0.0,67.1,7.9,74.3,527.0,45.2,126428.7,56039.4,0.0,0.0
458,96.9,1.801,1801.0,62.5,20.8,11.2,0.0,0.0,2629.0,257.64,1000.0,2048.0,192.9,84.09,62.0,98.0,2.57,6.77,5.24,20.7,0.0,67.1,7.9,52.0,527.0,45.2,126428.7,56030.1,0.0,0.0
459,90.6,1.758,1757.9,62.375,20.3,11.2,0.0,0.6,2660.0,263.34,1000.0,2048.0,192.9,84.09,62.0,99.0,2.59,6.79,5.27,20.2,0.0,67.0,7.9,76.5,527.0,45.2,126428.7,56015.0,0.0,0.0
460,90.6,1.768,1768.2,62.5,20.7,11.2,0.0,0.0,2690.0,266.31,1000.0,2048.0,192.9,84.1,63.0,99.0,2.59,6.79,5.27,20.6,0.0,67.1,7.8,90.0,526.0,45.2,126428.7,56022.1,0.0,0.0
461,93.8,1.756,1756.2,62.625,20.8,11.2,0.0,0.0,2671.0,264.43,1000.0,2048.0,192.9,84.09,62.0,99.0,2.59,6.79,5.27,20.9,0.0,67.1,7.9,74.7,526.0,45.2,126428.7,56027.5,0.0,0.0
462,87.5,1.751,1751.0,62.625,20.8,11.2,0.0,0.0,2683.0,265.62,1000.0,2048.0,192.9,84.1,62.0,99.0,2.59,6.79,5.27,20.9,0.0,67.0,0.6,55.7,526.0,45.2,126428.7,56031.5,0.0,0.0
463,90.6,1.774,1773.7,62.5,20.7,11.2,0.0,0.1,2684.0,265.72,1000.0,2048.0,192.9,84.09,62.0,99.0,2.59,6.79,5.27,20.7,0.0,67.1,7.8,57.4,526.0,45.2,126428.7,56031.5,0.0,0.0
464,84.4,1.758,1758.4,62.5,20.4,11.2,0.0,0.0,2686.0,265.91,1000.0,2048.0,192.9,84.1,62.0,99.0,2.64,7.13,5.37,20.2,0.0,67.0,7.9,65.7,526.0,45.2,126428.7,56031.4,0.0,0.0
465,87.5,1.698,1698.3,62.5,20.7,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,192.9,85.01,63.0,99.0,2.64,7.13,5.37,20.7,0.0,67.1,0.6,75.0,526.0,45.2,126428.7,56022.5,0.0,0.0
466,93.8,1.754,1753.9,62.5,21.1,11.2,0.0,0.0,2665.0,263.83,1000.0,2048.0,192.9,84.09,62.0,99.0,2.64,7.13,5.37,21.0,0.0,67.1,7.8,94.0,526.0,45.2,126428.7,56030.3,0.0,0.0
467,87.5,3.288,3288.4,64.375,20.0,11.2,0.0,0.0,2367.0,198.83,1000.0,2048.0,192.9,79.07,52.0,84.0,2.64,7.13,5.37,20.0,0.0,67.0,8.0,84.0,526.0,45.6,126428.7,56511.4,0.0,0.0
468,65.6,1.741,1741.3,71.25,16.2,11.2,0.0,0.0,2259.0,185.24,1000.0,2048.0,193.2,86.02,65.0,82.0,2.64,7.13,5.37,16.1,0.0,67.1,0.5,63.6,528.0,45.0,126428.7,55737.4,0.0,0.0
469,93.8,2.891,2891.4,70.75,20.8,11.2,0.0,0.0,2302.0,197.97,1000.0,2048.0,192.3,84.07,63.0,86.0,2.69,7.52,5.48,20.8,0.0,67.1,7.9,92.0,528.0,45.1,126428.7,55912.1,0.0,0.0
470,84.4,1.708,1707.7,68.0,20.6,11.2,0.0,0.0,2462.0,228.97,1000.0,2048.0,193.2,85.04,62.0,93.0,2.69,7.52,5.48,20.6,0.0,67.0,7.8,93.9,528.0,45.3,126428.7,56160.0,0.0,0.0
471,84.4,1.707,1707.2,65.875,20.8,11.2,0.0,0.0,2606.0,252.78,1000.0,2048.0,193.2,85.01,63.0,97.0,2.69,7.52,5.48,20.9,0.0,67.0,7.8,99.0,528.0,45.3,126428.7,56150.7,0.0,0.0
472,78.1,1.686,1686.5,64.625,20.2,11.2,0.0,0.0,2645.0,259.21,1000.0,2048.0,193.2,85.02,62.0,98.0,2.69,7.52,5.48,20.1,0.0,67.1,0.6,98.0,528.0,45.3,126428.7,56136.4,0.0,0.0
473,78.1,1.668,1668.5,63.875,20.9,11.2,0.0,0.0,2666.0,261.27,1000.0,2048.0,193.2,84.09,62.0,98.0,2.69,7.52,5.48,20.9,0.0,67.0,7.9,99.0,528.0,45.3,126428.7,56130.5,0.0,0.0
474,81.2,1.67,1670.0,63.375,21.2,11.2,0.0,0.1,2678.0,265.12,1000.0,2048.0,193.2,84.1,62.0,99.0,2.73,7.72,5.55,21.1,0.0,67.1,7.8,89.1,528.0,45.3,126428.7,56116.6,0.0,0.0
475,81.2,1.687,1687.3,63.125,20.7,11.2,0.0,0.0,2659.0,263.24,1000.0,2048.0,193.2,84.09,63.0,99.0,2.73,7.72,5.55,20.7,0.0,67.0,0.6,100.0,528.0,45.3,126428.7,56131.4,0.0,0.0
476,81.2,1.735,1735.0,63.0,20.6,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,193.2,84.09,62.0,99.0,2.73,7.72,5.55,20.6,0.0,67.1,7.8,100.0,528.0,45.3,126428.7,56117.9,0.0,0.0
477,71.9,1.72,1719.6,62.875,20.7,11.2,0.0,0.0,2667.0,261.37,1000.0,2048.0,193.2,85.02,62.0,98.0,2.73,7.72,5.55,20.6,0.0,67.0,7.9,100.0,528.0,45.3,126428.7,56115.5,0.0,0.0
478,81.2,1.664,1664.2,62.875,21.8,11.2,0.0,0.0,2674.0,264.73,1000.0,2048.0,193.2,84.1,62.0,99.0,2.73,7.72,5.55,22.0,0.0,67.1,7.8,100.0,528.0,45.3,126428.7,56117.3,0.0,0.0
479,75.0,1.727,1727.4,62.75,21.1,11.2,0.0,0.0,2679.0,265.22,1000.0,2048.0,193.2,84.09,62.0,99.0,2.76,7.82,5.61,20.9,0.0,67.0,0.6,100.0,528.0,45.3,126428.7,56114.7,0.0,0.0
480,84.4,1.706,1705.7,62.625,20.8,11.2,0.0,0.0,2655.0,262.85,1000.0,2048.0,193.2,85.01,62.0,99.0,2.76,7.82,5.61,20.6,0.0,67.1,7.8,59.6,528.0,45.3,126428.7,56098.7,0.0,0.0
481,81.2,3.878,3878.5,67.0,18.3,11.2,0.0,0.0,2199.0,167.12,1000.0,2048.0,193.6,78.03,59.0,76.0,2.76,7.82,5.61,18.3,0.0,67.1,7.9,62.0,531.0,45.5,126428.7,56412.5,0.0,0.0
482,87.5,1.737,1736.6,67.5,17.5,11.2,0.0,0.0,2332.0,200.55,1000.0,2048.0,193.4,86.0,65.0,86.0,2.76,7.82,5.61,17.5,0.0,67.0,7.8,64.0,531.0,45.1,126428.7,55909.1,0.0,0.0
483,71.9,1.715,1715.2,67.0,19.2,11.2,0.0,0.0,2395.0,210.76,1000.0,2048.0,193.4,86.07,65.0,88.0,2.76,7.82,5.61,19.1,0.0,67.0,0.6,83.8,546.0,45.5,126428.7,56402.1,0.0,0.0
484,78.1,1.706,1705.7,65.375,20.8,11.2,0.0,0.0,2490.0,234.06,1000.0,2048.0,193.4,85.02,62.0,94.0,2.8,7.92,5.67,20.6,0.0,67.1,7.8,79.8,546.0,45.5,126428.7,56399.4,0.0,0.0
485,90.6,1.684,1683.8,64.25,20.7,11.2,0.0,0.0,2565.0,248.8,1000.0,2048.0,193.4,85.0,62.0,97.0,2.8,7.92,5.67,20.6,0.0,67.0,7.9,56.6,545.0,45.5,126428.7,56375.9,0.0,0.0
486,84.4,1.69,1689.8,63.625,21.4,11.2,0.0,0.0,2614.0,256.17,1000.0,2048.0,193.4,85.01,62.0,98.0,2.8,7.92,5.67,21.3,0.0,67.1,7.8,71.7,545.0,45.3,126428.7,56150.6,0.0,0.0
487,71.9,1.713,1713.1,63.25,21.0,11.2,0.0,0.0,2642.0,261.56,1000.0,2048.0,193.4,84.1,62.0,99.0,2.8,7.92,5.67,20.8,0.0,67.0,7.8,100.0,545.0,45.3,126428.7,56130.8,0.0,0.0
488,75.0,1.718,1718.0,63.0,20.6,11.2,0.0,0.1,2652.0,262.55,1000.0,2048.0,193.4,85.01,63.0,99.0,2.8,7.92,5.67,20.7,0.0,67.1,0.5,100.0,545.0,45.3,126428.7,56132.8,0.0,0.0
489,68.8,1.676,1675.8,62.875,21.4,11.2,0.0,0.0,2672.0,264.53,1000.0,2048.0,193.4,85.0,62.0,99.0,2.8,7.52,5.62,21.5,0.0,67.0,7.9,96.0,545.0,45.3,126428.7,56134.5,0.0,0.0
490,68.8,1.688,1687.7,62.875,21.4,11.2,0.0,0.6,2670.0,264.33,1000.0,2048.0,193.4,84.09,62.0,99.0,2.8,7.52,5.62,21.4,0.0,67.0,7.7,100.0,545.0,45.3,126428.7,56142.3,0.0,0.0
491,75.0,1.707,1706.9,62.875,21.7,11.2,0.0,0.0,2654.0,262.75,1000.0,2048.0,193.4,84.09,62.0,99.0,2.8,7.52,5.62,21.5,0.0,67.1,0.6,100.0,545.0,45.3,126428.7,56146.1,0.0,0.0
492,75.0,3.161,3161.3,69.75,15.9,11.2,0.0,0.0,2227.0,178.16,1000.0,2048.0,194.2,84.08,64.0,80.0,2.8,7.52,5.62,16.0,0.0,67.0,7.8,54.0,546.0,45.0,126428.7,55693.8,0.0,0.0
493,71.9,1.702,1701.8,68.125,20.6,11.2,0.0,0.0,2371.0,215.76,1000.0,2048.0,194.2,84.01,57.0,91.0,2.8,7.52,5.62,20.3,0.0,67.1,7.8,77.8,544.0,45.0,126428.7,55691.9,0.0,0.0
494,81.2,1.713,1713.3,68.125,20.3,11.2,0.0,0.1,2409.0,219.22,1000.0,2048.0,194.2,85.06,62.0,91.0,2.81,7.32,5.61,20.4,0.0,67.0,7.9,70.3,544.0,45.4,126428.7,56204.2,0.0,0.0
495,84.4,1.676,1675.6,65.875,21.0,11.2,0.0,0.0,2552.0,244.99,1000.0,2048.0,194.2,85.0,62.0,96.0,2.81,7.32,5.61,20.8,0.0,67.0,0.5,78.8,544.0,45.3,126428.7,56177.0,0.0,0.0
496,84.4,1.684,1684.0,64.625,20.7,11.2,0.0,0.0,2601.0,254.9,1000.0,2048.0,194.2,85.02,62.0,98.0,2.81,7.32,5.61,20.5,0.0,67.1,7.8,72.7,544.0,45.3,126428.7,56178.8,0.0,0.0
497,84.4,1.677,1676.6,63.875,21.2,11.2,0.0,0.0,2631.0,257.84,1000.0,2048.0,194.2,84.1,62.0,98.0,2.81,7.32,5.61,21.3,0.0,67.0,7.8,78.6,544.0,45.3,126428.7,56174.3,0.0,0.0
498,93.8,1.672,1671.6,63.375,20.8,11.2,0.0,0.0,2628.0,260.17,1000.0,2048.0,194.2,84.1,62.0,99.0,2.81,7.32,5.61,20.7,0.0,67.0,0.6,53.5,544.0,45.4,126428.7,56182.0,0.0,0.0
499,87.5,1.69,1690.0,63.125,20.4,11.2,0.0,0.0,2614.0,258.79,1000.0,2048.0,194.2,84.09,62.0,99.0,2.84,7.37,5.65,20.4,0.0,67.1,7.7,61.6,544.0,45.4,126428.7,56181.4,0.0,0.0
500,81.2,1.676,1675.7,63.0,18.7,11.2,0.0,0.0,2661.0,263.44,1000.0,2048.0,194.2,85.0,63.0,99.0,2.84,7.37,5.65,18.6,0.0,67.0,7.7,66.0,544.0,45.3,126428.7,56175.2,0.0,0.0
501,68.8,1.684,1684.3,63.0,18.1,11.2,0.0,0.0,2669.0,264.23,1000.0,2048.0,194.2,85.0,63.0,99.0,2.84,7.37,5.65,18.0,0.0,67.0,0.3,52.0,544.0,45.3,126428.7,56175.4,0.0,0.0
502,65.6,1.694,1694.4,63.125,18.5,11.2,0.0,0.0,2683.0,265.62,1000.0,2048.0,194.2,85.0,63.0,99.0,2.84,7.37,5.65,18.5,0.0,67.0,7.7,53.0,544.0,45.4,126428.7,56187.7,0.0,0.0
503,78.1,1.67,1669.7,63.125,18.7,11.2,0.0,0.0,2606.0,257.99,1000.0,2048.0,194.2,85.0,63.0,99.0,2.84,7.37,5.65,18.8,0.0,67.0,7.6,56.6,544.0,45.3,126428.7,56178.8,0.0,0.0
504,75.0,1.678,1678.3,63.125,19.1,11.2,0.0,0.0,2603.0,255.09,1000.0,2048.0,194.2,84.09,62.0,98.0,2.86,7.26,5.66,19.0,0.0,66.8,0.4,55.0,544.0,45.4,126428.7,56183.2,0.0,0.0
505,71.9,1.658,1658.0,63.125,19.4,11.2,0.0,0.1,2648.0,262.15,1000.0,2048.0,194.2,84.1,63.0,99.0,2.86,7.26,5.66,19.3,0.0,67.2,7.6,59.0,544.0,45.4,126428.7,56180.7,0.0,0.0
506,75.0,1.669,1668.9,63.25,19.0,11.2,0.0,0.0,2675.0,264.82,1000.0,2048.0,194.2,85.0,63.0,99.0,2.86,7.26,5.66,19.0,0.0,66.9,7.6,81.8,544.0,45.3,126428.7,56175.1,0.0,0.0
507,71.9,1.718,1718.4,63.25,18.3,11.2,0.0,0.0,2652.0,259.9,1000.0,2048.0,194.2,84.1,63.0,98.0,2.86,7.26,5.66,18.0,0.0,64.1,0.4,100.0,544.0,45.3,126428.7,56173.5,0.0,0.0
508,81.2,1.668,1668.0,63.25,18.9,11.2,0.0,0.0,2658.0,263.14,1000.0,2048.0,194.2,84.09,63.0,99.0,2.86,7.26,5.66,19.1,0.0,66.9,7.6,100.0,544.0,45.3,126428.7,56170.3,0.0,0.0
509,68.8,3.594,3593.8,64.25,18.5,11.2,0.0,0.0,2404.0,204.34,1000.0,2048.0,194.2,79.02,52.0,85.0,2.9,7.56,5.74,18.4,0.0,66.6,7.7,90.1,544.0,45.3,126428.7,56178.0,0.0,0.0
510,68.8,1.762,1761.9,72.625,16.0,11.2,0.0,0.0,2209.0,170.09,1000.0,2048.0,195.0,86.05,67.0,77.0,2.9,7.56,5.74,15.8,0.0,64.3,0.4,68.7,546.0,44.9,126428.7,55667.0,0.0,0.0
511,84.4,2.924,2923.9,70.625,21.9,11.2,0.0,0.0,2255.0,191.68,1000.0,2048.0,195.0,84.02,58.0,85.0,2.9,7.56,5.74,21.8,0.0,66.3,0.4,95.0,546.0,44.8,126428.7,55431.4,0.0,0.0
512,87.5,1.701,1701.2,69.0,20.6,11.2,0.0,0.0,2419.0,222.55,1000.0,2048.0,194.9,85.09,62.0,92.0,2.9,7.56,5.74,20.6,0.0,68.1,7.9,95.0,546.0,45.4,126428.7,56238.0,0.0,0.0
513,84.4,1.732,1731.9,66.5,21.7,11.2,0.0,0.0,2555.0,245.28,1000.0,2048.0,194.9,85.03,62.0,96.0,2.9,7.56,5.74,21.5,0.0,66.7,0.5,99.0,546.0,45.3,126428.7,56134.3,0.0,0.0
514,90.6,1.722,1721.5,64.875,22.2,11.2,0.0,0.0,2591.0,253.92,1000.0,2048.0,194.9,85.02,62.0,98.0,2.9,7.12,5.68,22.2,0.0,67.1,7.9,98.0,546.0,45.3,126428.7,56135.1,0.0,0.0
515,90.6,1.719,1719.2,63.875,21.9,11.2,0.0,0.0,2602.0,257.6,1000.0,2048.0,194.9,85.0,62.0,99.0,2.9,7.12,5.68,21.7,0.0,67.0,0.4,64.0,546.0,45.3,126428.7,56117.0,0.0,0.0
516,90.6,1.709,1709.2,63.375,23.4,11.2,0.0,0.0,2620.0,259.38,1000.0,2048.0,194.9,85.0,62.0,99.0,2.9,7.12,5.68,23.3,0.0,67.0,0.6,92.9,546.0,45.3,126428.7,56175.2,0.0,0.0
517,87.5,1.715,1714.9,63.0,24.1,11.2,0.0,0.0,2639.0,261.26,1000.0,2048.0,194.9,85.01,62.0,99.0,2.9,7.12,5.68,24.0,0.0,66.2,0.4,81.0,546.0,45.4,126428.7,56241.7,0.0,0.0
518,78.1,1.716,1716.5,62.875,21.3,11.2,0.0,0.0,2631.0,260.47,1000.0,2048.0,194.9,84.1,62.0,99.0,2.9,7.12,5.68,21.2,0.0,67.0,7.9,79.8,546.0,45.4,126428.7,56227.8,0.0,0.0
519,93.8,1.712,1712.1,62.75,23.3,11.2,0.0,0.0,2638.0,261.16,1000.0,2048.0,194.9,85.01,63.0,99.0,2.91,7.03,5.69,23.4,0.0,67.1,0.5,85.9,546.0,45.3,126428.7,56173.0,0.0,0.0
520,93.8,1.746,1745.9,62.75,23.5,11.2,0.0,0.6,2628.0,260.17,1000.0,2048.0,194.9,85.02,62.0,99.0,2.91,7.03,5.69,23.3,0.0,67.0,0.5,79.2,546.0,45.4,126428.7,56225.2,0.0,0.0
521,96.9,1.717,1717.2,62.625,23.0,11.2,0.0,0.0,2613.0,258.69,1000.0,2048.0,194.9,85.01,61.0,99.0,2.91,7.03,5.69,22.8,0.0,67.0,7.9,76.0,546.0,45.4,126428.7,56250.0,0.0,0.0
522,87.5,1.692,1692.0,62.75,20.9,11.2,0.0,0.0,2633.0,260.67,1000.0,2048.0,194.9,85.0,62.0,99.0,2.91,7.03,5.69,20.9,0.0,67.1,0.5,100.0,546.0,45.4,126428.7,56191.5,0.0,0.0
523,84.4,1.75,1750.5,62.625,23.5,11.2,0.0,0.1,2644.0,261.76,1000.0,2048.0,194.9,84.1,62.0,99.0,2.91,7.03,5.69,23.2,0.0,67.0,0.5,100.0,546.0,45.3,126428.7,56178.4,0.0,0.0
524,78.1,1.735,1734.7,62.625,22.8,11.2,0.0,0.0,2601.0,257.5,1000.0,2048.0,194.9,84.09,62.0,99.0,2.92,6.78,5.66,22.8,0.0,67.0,0.6,100.0,546.0,45.4,126428.7,56236.2,0.0,0.0
525,78.1,1.737,1737.2,69.25,18.6,11.2,0.0,0.1,2238.0,181.28,1000.0,2048.0,195.8,85.0,65.0,81.0,2.92,6.78,5.66,18.4,0.0,67.1,7.9,83.0,546.0,44.6,126428.7,55262.3,0.0,0.0
526,75.0,1.728,1728.1,69.25,19.6,11.2,0.0,0.0,2346.0,211.14,1000.0,2048.0,195.0,85.08,65.0,90.0,2.92,6.78,5.66,19.6,0.0,67.1,0.5,100.0,546.0,44.4,126428.7,54990.1,0.0,0.0
527,78.1,1.675,1674.8,68.5,22.0,11.2,0.0,0.0,2358.0,212.22,1000.0,2048.0,195.0,85.06,62.0,90.0,2.92,6.78,5.66,22.0,0.0,67.0,0.7,100.0,546.0,44.7,126428.7,55412.7,0.0,0.0
528,81.2,1.687,1687.0,66.25,21.4,11.2,0.0,0.1,2519.0,241.82,1000.0,2048.0,195.0,85.0,62.0,96.0,2.92,6.78,5.66,21.3,0.0,67.1,7.7,100.0,546.0,44.7,126428.7,55398.8,0.0,0.0
529,84.4,1.714,1714.5,64.875,22.2,11.2,0.0,0.0,2587.0,253.53,1000.0,2048.0,195.0,85.0,62.0,98.0,2.92,6.48,5.61,22.1,0.0,67.0,0.6,100.0,546.0,44.7,126428.7,55392.0,0.0,0.0
530,84.4,1.703,1702.7,64.0,22.9,11.2,0.0,0.0,2638.0,258.52,1000.0,2048.0,195.0,85.0,63.0,98.0,2.92,6.48,5.61,22.9,0.0,67.0,0.5,76.0,546.0,44.8,126428.7,55457.9,0.0,0.0
531,75.0,1.728,1727.5,63.5,21.9,11.2,0.0,0.0,2668.0,264.13,1000.0,2048.0,195.0,85.01,62.0,99.0,2.92,6.48,5.61,21.9,0.0,67.1,7.9,90.0,546.0,44.8,126428.7,55458.6,0.0,0.0
532,84.4,1.721,1720.7,63.25,22.9,11.2,0.0,0.0,2626.0,259.97,1000.0,2048.0,195.0,85.01,62.0,99.0,2.92,6.48,5.61,22.8,0.0,67.0,0.5,89.9,546.0,44.7,126428.7,55403.7,0.0,0.0
533,84.4,1.719,1718.7,63.0,23.4,11.2,0.0,0.0,2647.0,262.05,1000.0,2048.0,195.0,85.0,62.0,99.0,2.92,6.48,5.61,23.4,0.0,67.1,0.7,90.0,546.0,44.8,126428.7,55434.4,0.0,0.0
534,81.2,1.752,1752.5,63.0,21.2,11.2,0.0,0.0,2671.0,264.43,1000.0,2048.0,195.0,85.0,63.0,99.0,2.92,6.2,5.57,21.0,0.0,67.0,7.7,99.0,546.0,44.8,126428.7,55428.7,0.0,0.0
535,71.9,1.711,1710.7,63.0,22.5,11.2,0.0,0.0,2673.0,264.63,1000.0,2048.0,195.0,85.01,63.0,99.0,2.92,6.2,5.57,22.4,0.0,67.0,0.6,100.0,546.0,44.7,126428.7,55388.7,0.0,0.0
536,78.1,1.694,1694.2,63.0,22.5,11.2,0.0,0.0,2651.0,262.45,1000.0,2048.0,195.0,85.0,62.0,99.0,2.92,6.2,5.57,22.5,0.0,67.1,0.5,100.0,546.0,44.7,126428.7,55415.5,0.0,0.0
537,84.4,1.698,1698.1,63.0,23.6,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,195.0,84.1,63.0,99.0,2.92,6.2,5.57,23.4,0.0,67.0,0.6,100.0,546.0,44.8,126428.7,55465.7,0.0,0.0
538,84.4,1.692,1691.5,63.125,22.3,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,195.0,84.1,63.0,99.0,2.92,6.2,5.57,22.3,0.0,67.0,7.8,100.0,546.0,44.8,126428.7,55474.9,0.0,0.0
539,81.2,1.658,1658.1,63.125,22.5,11.2,0.0,0.0,2644.0,261.76,1000.0,2048.0,195.0,84.09,63.0,99.0,2.94,6.19,5.58,22.4,0.0,67.1,0.6,100.0,546.0,44.7,126428.7,55397.6,0.0,0.0
540,84.4,1.711,1711.1,63.125,23.3,11.2,0.0,0.0,2668.0,264.13,1000.0,2048.0,195.0,85.0,63.0,99.0,2.94,6.19,5.58,23.4,0.0,67.0,0.5,90.1,546.0,44.8,126428.7,55465.3,0.0,0.0
541,96.9,1.685,1685.4,63.125,23.9,11.2,0.0,0.0,2611.0,258.49,1000.0,2048.0,195.0,84.09,62.0,99.0,2.94,6.19,5.58,23.8,0.0,67.1,7.9,91.0,546.0,44.8,126428.7,55476.8,0.0,0.0
542,87.5,1.756,1755.6,63.0,21.6,11.2,0.0,0.0,2647.0,262.05,1000.0,2048.0,195.0,84.1,62.0,99.0,2.94,6.19,5.58,21.5,0.0,67.0,0.5,100.0,546.0,44.7,126428.7,55386.8,0.0,0.0
543,93.8,1.712,1712.3,63.0,23.5,11.2,0.0,0.0,2610.0,255.78,1000.0,2048.0,195.0,84.09,63.0,98.0,2.94,6.19,5.58,23.5,0.0,67.0,0.6,100.0,546.0,44.7,126428.7,55382.0,0.0,0.0
544,100.0,1.661,1660.7,63.0,24.1,11.2,0.0,0.0,2652.0,262.55,1000.0,2048.0,195.0,84.1,62.0,99.0,2.95,6.09,5.57,24.2,0.0,67.0,0.5,100.0,546.0,44.7,126428.7,55387.5,0.0,0.0
545,96.9,1.7,1699.6,63.0,23.8,11.2,0.0,0.1,2670.0,264.33,1000.0,2048.0,195.0,85.0,63.0,99.0,2.95,6.09,5.57,23.9,0.0,67.1,0.5,100.0,546.0,44.8,126428.7,55452.0,0.0,0.0
546,100.0,1.694,1693.8,63.0,23.2,11.2,0.0,0.0,2671.0,264.43,1000.0,2048.0,195.0,85.0,62.0,99.0,2.95,6.09,5.57,23.3,0.0,67.0,0.5,100.0,546.0,44.8,126428.7,55447.8,0.0,0.0
547,100.0,1.701,1701.2,62.875,23.5,11.2,0.0,0.0,2679.0,265.22,1000.0,2048.0,195.0,84.1,63.0,99.0,2.95,6.09,5.57,23.6,0.0,67.0,0.6,100.0,546.0,44.8,126428.7,55516.1,0.0,0.0
548,87.5,1.736,1735.7,69.25,18.0,11.2,0.0,0.0,2333.0,193.64,1000.0,2048.0,195.8,84.05,62.0,83.0,2.95,6.09,5.57,17.9,0.0,67.1,7.9,87.1,546.0,44.5,126428.7,55149.3,0.0,0.0
549,96.9,1.695,1695.1,68.375,21.9,11.2,0.0,0.0,2396.0,218.04,1000.0,2048.0,195.8,86.0,65.0,91.0,2.97,6.16,5.59,22.0,0.0,67.0,0.5,100.0,546.0,44.4,126428.7,55035.4,0.0,0.0
550,87.5,1.694,1694.4,69.0,20.9,11.2,0.0,0.6,2408.0,219.13,1000.0,2048.0,195.8,85.08,63.0,91.0,2.97,6.16,5.59,20.8,0.0,67.1,7.8,89.0,546.0,44.8,126428.7,55519.4,0.0,0.0
551,93.8,1.718,1718.1,66.75,23.1,11.2,0.0,0.0,2551.0,244.9,1000.0,2048.0,195.8,85.02,63.0,96.0,2.97,6.16,5.59,23.1,0.0,67.0,0.6,100.0,546.0,44.8,126428.7,55475.8,0.0,0.0
552,84.4,1.736,1736.3,65.375,22.3,11.2,0.0,0.1,2640.0,258.72,1000.0,2048.0,195.8,85.01,63.0,98.0,2.97,6.16,5.59,22.3,0.0,67.1,7.8,100.0,546.0,44.8,126428.7,55482.9,0.0,0.0
553,87.5,1.755,1755.4,64.5,22.3,11.2,0.0,0.0,2659.0,260.58,1000.0,2048.0,195.8,85.0,62.0,98.0,2.97,6.16,5.59,22.2,0.0,67.0,0.6,100.0,546.0,44.8,126428.7,55475.2,0.0,0.0
554,90.6,1.772,1771.6,63.875,23.3,11.2,0.0,0.0,2667.0,264.03,1000.0,2048.0,195.8,84.1,63.0,99.0,3.0,6.31,5.63,23.3,0.0,67.0,7.8,100.0,546.0,44.8,126428.7,55486.2,0.0,0.0
555,84.4,1.695,1694.6,63.5,21.1,11.2,0.0,0.0,2668.0,264.13,1000.0,2048.0,195.8,85.0,62.0,99.0,3.0,6.31,5.63,21.1,0.0,67.0,0.5,82.8,546.0,44.8,126428.7,55445.5,0.0,0.0
556,78.1,1.73,1730.1,63.375,20.2,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,195.8,84.1,63.0,99.0,3.0,6.31,5.63,20.1,0.0,67.1,7.8,99.0,546.0,44.8,126428.7,55445.2,0.0,0.0
557,84.4,1.764,1764.3,63.125,22.6,11.2,0.0,0.0,2655.0,262.85,1000.0,2048.0,195.8,84.1,63.0,99.0,3.0,6.31,5.63,22.7,0.0,67.0,0.6,100.0,546.0,44.8,126428.7,55463.8,0.0,0.0
558,65.6,1.7,1699.6,70.25,17.9,11.2,0.0,0.0,2332.0,195.89,1000.0,2048.0,195.8,84.08,67.0,84.0,3.0,6.31,5.63,17.9,0.0,67.1,7.8,94.0,546.0,44.2,126428.7,54772.0,0.0,0.0
559,75.0,1.728,1728.5,69.875,20.2,11.2,0.0,0.1,2388.0,217.31,1000.0,2048.0,195.8,85.09,66.0,91.0,3.02,6.45,5.67,20.1,0.0,67.0,7.9,100.0,546.0,44.2,126428.7,54779.4,0.0,0.0
560,75.0,1.725,1724.8,69.5,19.4,11.2,0.0,0.0,2381.0,214.29,1000.0,2048.0,195.8,85.09,63.0,90.0,3.02,6.45,5.67,19.2,0.0,67.0,7.7,100.0,546.0,44.6,126428.7,55285.2,0.0,0.0
561,78.1,1.726,1725.7,67.0,20.7,11.2,0.0,0.0,2527.0,242.59,1000.0,2048.0,195.8,85.01,63.0,96.0,3.02,6.45,5.67,20.8,0.0,67.0,0.6,100.0,546.0,44.6,126428.7,55280.2,0.0,0.0
562,78.1,1.689,1689.2,65.5,20.6,11.2,0.0,0.1,2618.0,256.56,1000.0,2048.0,195.8,85.0,63.0,98.0,3.02,6.45,5.67,20.3,0.0,67.1,7.8,100.0,546.0,44.6,126428.7,55270.1,0.0,0.0
