elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
107,75.0,2.109,2109.0,76.625,17.3,9.4,0.0,0.0,2580.0,224.46,1000.0,2048.0,628.6,118.08,72.0,87.0,0.7,4.4,1.78,17.2,1.0,67.1,0.3,83.2,574.0,45.5,126428.7,56330.4,0.0,0.0
108,78.1,2.204,2203.7,74.125,19.4,9.4,0.0,0.0,2784.0,264.48,1000.0,2048.0,628.6,120.02,69.0,95.0,0.72,4.37,1.81,19.3,1.0,67.0,0.3,60.0,574.0,45.5,126428.7,56326.5,0.0,0.0
109,75.0,3.107,3106.6,72.75,17.6,9.4,0.0,0.1,2845.0,275.96,1000.0,2048.0,628.6,120.04,68.0,97.0,0.72,4.37,1.81,17.7,1.0,67.1,0.3,72.3,574.0,45.5,126428.7,56324.7,0.0,0.0
110,93.8,3.043,3042.8,71.5,17.9,9.4,0.0,0.0,2879.0,285.02,1000.0,2048.0,628.6,120.04,67.0,99.0,0.72,4.37,1.81,18.0,1.0,67.0,0.3,100.0,574.0,45.5,126428.7,56312.8,0.0,0.0
111,78.1,2.821,2821.1,72.625,18.3,9.4,0.0,0.0,2892.0,286.31,1000.0,2048.0,628.6,120.03,68.0,99.0,0.72,4.37,1.81,18.4,1.0,67.1,0.3,89.1,574.0,45.5,126428.7,56298.1,0.0,0.0
112,65.6,2.798,2797.6,74.0,18.1,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,628.6,120.02,68.0,99.0,0.72,4.37,1.81,18.0,1.0,67.0,0.3,100.0,574.0,45.5,126428.7,56296.1,0.0,0.0
113,68.8,2.859,2858.7,74.0,18.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.6,120.03,68.0,99.0,0.73,4.18,1.82,18.5,1.0,67.1,0.2,99.0,574.0,45.5,126428.7,56294.9,0.0,0.0
114,65.6,2.758,2757.8,74.625,18.3,9.4,0.0,0.0,2886.0,285.71,1000.0,2048.0,628.6,120.03,69.0,99.0,0.73,4.18,1.82,18.3,1.0,67.0,0.3,98.0,574.0,45.4,126428.7,56290.0,0.0,0.0
115,65.6,2.63,2630.4,73.625,18.5,9.4,0.0,0.0,2895.0,286.6,1000.0,2048.0,628.6,119.09,68.0,99.0,0.73,4.18,1.82,18.5,1.0,67.1,0.3,100.0,574.0,45.4,126428.7,56282.5,0.0,0.0
116,84.4,3.04,3039.9,74.625,18.5,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.6,119.09,68.0,99.0,0.73,4.18,1.82,18.6,1.0,67.0,0.3,100.0,574.0,45.4,126428.7,56264.1,0.0,0.0
117,71.9,2.597,2597.2,76.25,17.2,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,628.6,120.01,68.0,99.0,0.73,4.18,1.82,17.2,1.0,67.1,0.3,99.0,574.0,45.4,126428.7,56260.1,0.0,0.0
118,71.9,2.778,2777.6,74.375,17.1,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.6,119.09,67.0,99.0,0.75,4.17,1.85,17.0,1.0,67.0,0.3,77.8,574.0,45.4,126428.7,56266.1,0.0,0.0
119,62.5,2.915,2915.4,74.75,17.1,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,119.1,68.0,99.0,0.75,4.17,1.85,17.2,1.0,67.1,0.2,100.0,574.0,45.4,126428.7,56265.5,0.0,0.0
120,62.5,3.143,3142.8,73.75,17.1,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.6,119.08,68.0,100.0,0.75,4.17,1.85,17.2,1.0,67.0,0.3,96.0,574.0,45.4,126428.7,56269.0,0.0,0.0
121,75.0,2.943,2942.6,73.5,17.4,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,628.6,119.09,68.0,99.0,0.75,4.17,1.85,17.4,1.0,67.0,0.3,73.7,574.0,45.5,126428.7,56300.2,0.0,0.0
122,71.9,2.784,2783.6,73.75,17.2,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,628.6,119.1,69.0,99.0,0.75,4.17,1.85,17.3,1.0,67.1,0.3,71.7,574.0,45.5,126428.7,56317.8,0.0,0.0
123,71.9,3.018,3018.4,73.625,17.3,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.6,119.09,69.0,100.0,0.75,3.99,1.86,17.2,1.0,67.0,0.2,100.0,574.0,45.4,126428.7,56288.4,0.0,0.0
124,68.8,2.848,2847.5,73.75,17.1,9.4,0.0,0.1,2900.0,290.0,1000.0,2048.0,628.6,119.09,69.0,100.0,0.75,3.99,1.86,17.2,1.0,67.0,0.3,100.0,574.0,45.4,126428.7,56278.3,0.0,0.0
125,75.0,2.863,2862.7,73.25,17.3,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.6,119.08,69.0,99.0,0.75,3.99,1.86,17.2,1.0,67.1,0.3,52.0,574.0,45.4,126428.7,56279.2,0.0,0.0
126,65.6,2.953,2953.1,74.125,17.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,119.09,69.0,99.0,0.75,3.99,1.86,17.2,1.0,67.0,0.3,72.0,574.0,45.4,126428.7,56269.8,0.0,0.0
127,68.8,2.833,2833.1,75.0,17.0,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,120.0,69.0,99.0,0.75,3.99,1.86,17.1,1.0,67.1,0.2,99.0,574.0,45.4,126428.7,56271.1,0.0,0.0
128,68.8,2.923,2922.9,75.125,17.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,120.01,69.0,99.0,0.76,3.83,1.86,17.3,1.0,67.0,0.3,99.0,574.0,45.4,126428.7,56269.4,0.0,0.0
129,68.8,2.634,2634.1,75.0,17.5,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,120.01,70.0,99.0,0.76,3.83,1.86,17.7,1.0,67.0,0.3,100.0,574.0,45.4,126428.7,56286.0,0.0,0.0
130,65.6,2.84,2840.0,75.125,17.5,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.6,119.08,69.0,100.0,0.76,3.83,1.86,17.2,1.0,67.1,0.3,100.0,574.0,45.4,126428.7,56286.8,0.0,0.0
131,71.9,2.801,2801.0,74.25,17.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,119.08,69.0,99.0,0.76,3.83,1.86,18.0,1.0,67.0,0.2,82.0,574.0,45.4,126428.7,56271.2,0.0,0.0
132,75.0,3.012,3011.7,73.75,17.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,119.07,69.0,99.0,0.76,3.83,1.86,17.9,1.0,67.0,0.3,58.6,574.0,45.4,126428.7,56269.2,0.0,0.0
133,75.0,3.273,3273.1,73.0,17.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.6,120.01,69.0,99.0,0.77,3.69,1.86,17.1,1.0,67.1,0.3,76.0,574.0,45.4,126428.7,56271.4,0.0,0.0
134,75.0,2.907,2906.7,72.5,17.4,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.6,120.01,69.0,100.0,0.77,3.69,1.86,17.5,1.0,67.0,0.2,100.0,574.0,45.4,126428.7,56285.8,0.0,0.0
135,65.6,3.455,3454.8,76.125,14.2,9.4,0.0,0.0,2051.0,129.21,1000.0,2048.0,628.6,92.07,53.0,63.0,0.77,3.69,1.86,14.3,1.0,67.0,0.3,71.7,574.0,46.1,126428.7,57152.2,0.0,0.0
136,56.2,3.656,3656.1,82.875,15.2,9.4,0.0,0.0,2390.0,198.37,1000.0,2048.0,630.0,118.04,71.0,83.0,0.77,3.69,1.86,15.2,1.0,67.0,0.2,55.4,574.0,46.5,126428.7,57622.9,0.0,0.0
137,65.6,3.028,3028.5,84.125,15.7,9.4,0.0,0.0,2678.0,249.05,1000.0,2048.0,630.0,125.08,70.0,93.0,0.77,3.69,1.86,15.5,1.0,67.0,0.3,67.7,574.0,46.5,126428.7,57617.1,0.0,0.0
138,56.2,2.794,2793.6,79.5,16.5,9.4,0.0,0.1,2818.0,273.35,1000.0,2048.0,630.0,123.03,70.0,97.0,0.77,3.55,1.86,16.6,1.0,67.0,0.2,100.0,574.0,46.5,126428.7,57622.0,0.0,0.0
139,68.8,2.787,2787.3,76.25,16.7,9.4,0.0,0.0,2870.0,284.13,1000.0,2048.0,630.0,121.02,70.0,99.0,0.77,3.55,1.86,16.5,1.0,67.0,0.2,100.0,574.0,46.5,126428.7,57624.3,0.0,0.0
140,75.0,2.843,2843.3,74.25,16.2,9.4,0.0,0.0,2889.0,286.01,1000.0,2048.0,630.0,120.05,71.0,99.0,0.77,3.55,1.86,16.3,1.0,67.0,0.3,100.0,574.0,46.5,126428.7,57621.0,0.0,0.0
141,68.8,2.925,2924.9,73.0,16.6,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,630.0,120.01,71.0,99.0,0.77,3.55,1.86,16.6,1.0,67.0,0.2,100.0,574.0,46.5,126428.7,57618.3,0.0,0.0
142,65.6,2.792,2791.9,72.25,16.3,9.4,0.0,0.0,2898.0,289.8,1000.0,2048.0,630.0,119.1,70.0,100.0,0.77,3.55,1.86,16.3,1.0,67.0,0.2,100.0,574.0,46.5,126428.7,57613.1,0.0,0.0
143,65.6,2.866,2866.3,71.875,16.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,630.0,119.1,70.0,99.0,0.81,3.83,1.95,16.3,1.0,67.0,0.3,100.0,574.0,46.5,126428.7,57612.9,0.0,0.0
144,90.6,2.886,2886.3,71.5,16.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,630.0,119.1,70.0,99.0,0.81,3.83,1.95,16.3,1.0,67.0,0.2,61.0,574.0,46.5,126428.7,57611.1,0.0,0.0
145,81.2,4.213,4213.0,75.625,16.0,9.4,0.0,0.0,2691.0,244.88,1000.0,2048.0,630.9,117.07,70.0,91.0,0.81,3.83,1.95,16.1,1.0,67.1,0.3,73.7,575.0,45.7,126428.7,56574.2,0.0,0.0
146,93.8,1.77,1770.3,76.75,21.4,9.4,0.0,0.0,2777.0,269.37,1000.0,2048.0,630.9,120.08,76.0,97.0,0.81,3.83,1.95,21.4,1.0,67.1,0.3,81.0,575.0,45.7,126428.7,56615.1,0.0,0.0
147,75.0,1.954,1953.5,78.875,17.4,9.4,0.0,0.0,2579.0,226.95,1000.0,2048.0,630.9,120.03,76.0,88.0,0.81,3.83,1.95,17.3,1.0,67.1,0.4,61.0,575.0,46.1,126428.7,57146.6,0.0,0.0
148,93.8,1.711,1711.2,77.25,21.6,9.4,0.0,0.0,2675.0,254.12,1000.0,2048.0,630.9,120.09,74.0,95.0,0.85,4.24,2.07,21.6,1.0,67.1,0.3,59.6,575.0,46.1,126428.7,57072.8,0.0,0.0
149,87.5,1.708,1707.8,76.25,20.8,9.4,0.0,0.0,2719.0,263.74,1000.0,2048.0,630.9,120.02,74.0,97.0,0.85,4.24,2.07,21.0,1.0,67.0,0.3,86.0,575.0,46.1,126428.7,57061.3,0.0,0.0
150,84.4,1.734,1734.1,75.625,22.3,9.4,0.0,0.1,2736.0,268.13,1000.0,2048.0,630.9,120.01,75.0,98.0,0.85,4.24,2.07,22.2,1.0,65.3,0.3,100.0,575.0,46.1,126428.7,57056.6,0.0,0.0
151,90.6,1.718,1717.5,75.25,22.7,9.4,0.0,0.0,2729.0,267.44,1000.0,2048.0,630.9,119.09,75.0,98.0,0.85,4.24,2.07,22.7,1.0,67.8,0.4,75.0,575.0,46.1,126428.7,57064.4,0.0,0.0
152,96.9,1.712,1712.1,75.0,22.4,9.4,0.0,0.1,2742.0,268.72,1000.0,2048.0,630.9,119.1,74.0,98.0,0.85,4.24,2.07,22.4,1.0,65.9,0.2,86.1,575.0,46.0,126428.7,57034.0,0.0,0.0
153,84.4,1.787,1786.9,75.0,22.1,9.4,0.0,0.0,2724.0,266.95,1000.0,2048.0,630.9,119.1,75.0,98.0,0.89,4.46,2.15,22.0,1.0,64.3,0.4,74.0,575.0,46.0,126428.7,57025.8,0.0,0.0
154,87.5,1.741,1741.1,75.0,22.1,9.4,0.0,0.0,2715.0,268.79,1000.0,2048.0,630.9,119.09,74.0,99.0,0.89,4.46,2.15,22.2,1.0,66.4,0.3,77.0,575.0,46.0,126428.7,57021.5,0.0,0.0
155,96.9,1.736,1736.0,75.0,22.4,9.4,0.0,0.2,2713.0,265.87,1000.0,2048.0,630.9,119.08,73.0,98.0,0.89,4.46,2.15,22.4,1.0,67.7,0.4,84.0,575.0,46.0,126428.7,57020.3,0.0,0.0
156,90.6,1.726,1726.3,75.0,21.2,9.4,0.0,0.0,2721.0,266.66,1000.0,2048.0,630.9,119.09,75.0,98.0,0.89,4.46,2.15,21.2,1.0,66.9,0.2,91.0,575.0,46.0,126428.7,57007.4,0.0,0.0
157,93.8,1.74,1739.7,75.0,22.2,9.4,0.0,0.0,2739.0,268.42,1000.0,2048.0,630.9,120.0,76.0,98.0,0.89,4.46,2.15,22.2,1.0,66.9,0.4,62.6,575.0,46.0,126428.7,56998.6,0.0,0.0
158,84.4,1.734,1733.8,75.25,22.9,9.4,0.0,0.0,2719.0,266.46,1000.0,2048.0,630.9,119.1,75.0,98.0,0.91,4.51,2.2,23.0,1.0,67.5,0.4,61.0,575.0,46.0,126428.7,57002.1,0.0,0.0
159,75.0,1.742,1741.9,75.5,22.0,9.4,0.0,0.0,2722.0,266.76,1000.0,2048.0,630.9,119.1,76.0,98.0,0.91,4.51,2.2,22.0,1.0,67.1,0.3,74.7,575.0,46.0,126428.7,57000.2,0.0,0.0
160,87.5,1.798,1798.4,75.375,21.6,9.4,0.0,0.1,2730.0,267.54,1000.0,2048.0,630.9,119.09,75.0,98.0,0.91,4.51,2.2,21.7,1.0,67.4,0.3,63.0,575.0,46.0,126428.7,56998.6,0.0,0.0
161,84.4,1.745,1745.4,75.375,21.6,9.4,0.0,0.0,2753.0,272.55,1000.0,2048.0,630.9,119.09,75.0,99.0,0.91,4.51,2.2,21.5,1.0,66.7,0.3,100.0,575.0,46.0,126428.7,57000.9,0.0,0.0
162,84.4,1.725,1724.7,75.5,22.0,9.4,0.0,0.0,2765.0,273.74,1000.0,2048.0,630.9,120.01,75.0,99.0,0.91,4.51,2.2,22.0,1.0,66.7,0.3,100.0,575.0,46.0,126428.7,56997.7,0.0,0.0
163,87.5,1.74,1739.8,75.5,21.3,9.4,0.0,0.0,2732.0,270.47,1000.0,2048.0,630.9,119.1,75.0,99.0,0.94,4.63,2.26,21.2,1.0,68.1,0.4,100.0,575.0,46.0,126428.7,56997.6,0.0,0.0
164,81.2,1.775,1775.0,75.375,20.8,9.4,0.0,0.0,2747.0,271.95,1000.0,2048.0,630.9,119.08,75.0,99.0,0.94,4.63,2.26,20.8,1.0,66.7,0.3,100.0,575.0,46.0,126428.7,57003.6,0.0,0.0
165,71.9,1.751,1751.2,75.375,21.1,9.4,0.0,0.0,2777.0,274.92,1000.0,2048.0,630.9,120.0,75.0,99.0,0.94,4.63,2.26,21.1,1.0,67.1,0.4,100.0,575.0,46.0,126428.7,57001.5,0.0,0.0
166,81.2,2.432,2432.4,75.625,19.3,9.4,0.0,0.0,2734.0,262.46,1000.0,2048.0,631.7,117.03,77.0,96.0,0.94,4.63,2.26,19.5,1.0,66.7,0.3,80.0,578.0,45.3,126428.7,56142.8,0.0,0.0
167,68.8,1.773,1772.6,78.375,18.6,9.4,0.0,0.0,2734.0,259.73,1000.0,2048.0,631.7,122.02,80.0,95.0,0.94,4.63,2.26,18.5,1.0,66.4,0.4,67.0,578.0,45.3,126428.7,56155.5,0.0,0.0
168,68.8,3.468,3467.7,79.25,17.8,9.4,0.0,0.0,2531.0,215.14,1000.0,2048.0,631.7,114.03,68.0,85.0,0.96,4.74,2.32,17.8,1.0,67.0,0.3,89.9,578.0,45.7,126428.7,56666.4,0.0,0.0
169,62.5,1.748,1748.0,78.625,18.9,9.4,0.0,0.0,2689.0,250.08,1000.0,2048.0,631.7,121.07,75.0,93.0,0.96,4.74,2.32,18.6,1.0,67.1,0.3,100.0,578.0,45.7,126428.7,56662.1,0.0,0.0
170,81.2,1.77,1770.4,77.25,20.2,9.4,0.0,0.0,2723.0,264.13,1000.0,2048.0,631.7,120.03,76.0,97.0,0.96,4.74,2.32,20.4,1.0,67.1,0.3,100.0,578.0,45.7,126428.7,56654.3,0.0,0.0
171,75.0,1.725,1725.4,76.625,20.7,9.4,0.0,0.0,2745.0,269.01,1000.0,2048.0,631.7,120.01,75.0,98.0,0.96,4.74,2.32,20.6,1.0,67.1,0.4,89.0,578.0,45.7,126428.7,56653.3,0.0,0.0
172,71.9,1.747,1746.8,75.875,20.9,9.4,0.0,0.0,2732.0,262.27,1000.0,2048.0,631.7,116.1,64.0,96.0,0.96,4.74,2.32,20.9,1.0,67.2,0.3,100.0,578.0,45.7,126428.7,56653.6,0.0,0.0
173,59.4,3.75,3749.7,82.25,13.1,9.4,0.0,0.0,2278.0,164.02,1000.0,2048.0,634.4,87.03,58.0,72.0,0.98,4.68,2.35,13.0,1.0,67.1,0.4,100.0,578.0,47.9,126428.7,59339.5,0.0,0.0
174,65.6,3.69,3689.5,85.75,14.1,9.4,0.0,0.0,2349.0,197.32,1000.0,2048.0,634.4,115.03,74.0,84.0,0.98,4.68,2.35,14.1,1.0,67.0,0.3,59.6,578.0,47.5,126428.7,58822.4,0.0,0.0
175,75.0,3.35,3350.2,87.25,16.1,9.4,0.0,0.1,2344.0,206.27,1000.0,2048.0,634.4,124.07,71.0,88.0,0.98,4.68,2.35,16.1,1.0,67.2,0.3,100.0,578.0,47.5,126428.7,58846.5,0.0,0.0
176,68.8,2.396,2395.5,84.75,16.2,9.4,0.0,0.0,2528.0,230.05,1000.0,2048.0,634.4,127.02,75.0,91.0,0.98,4.68,2.35,16.3,1.0,67.1,0.4,100.0,578.0,47.9,126428.7,59348.0,0.0,0.0
177,81.2,1.894,1893.7,81.0,19.2,9.4,0.0,0.0,2761.0,265.06,1000.0,2048.0,634.4,124.03,75.0,96.0,0.98,4.68,2.35,19.1,1.0,67.0,0.3,100.0,578.0,47.9,126428.7,59363.3,0.0,0.0
178,84.4,1.723,1723.3,78.75,20.2,9.4,0.0,0.0,2784.0,272.83,1000.0,2048.0,634.4,122.01,74.0,98.0,1.0,4.62,2.38,20.0,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59343.3,0.0,0.0
179,78.1,1.753,1752.9,77.375,19.8,9.4,0.0,0.0,2758.0,270.28,1000.0,2048.0,634.4,120.05,76.0,98.0,1.0,4.62,2.38,20.0,1.0,67.1,0.3,98.0,578.0,47.9,126428.7,59370.2,0.0,0.0
180,90.6,1.782,1781.7,76.625,19.8,9.4,0.0,0.0,2766.0,271.07,1000.0,2048.0,634.4,120.01,75.0,98.0,1.0,4.62,2.38,19.7,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59354.3,0.0,0.0
181,90.6,1.726,1725.8,76.0,20.6,9.4,0.0,0.0,2754.0,272.65,1000.0,2048.0,634.4,120.0,75.0,99.0,1.0,4.62,2.38,20.7,1.0,67.1,0.4,100.0,578.0,47.9,126428.7,59400.1,0.0,0.0
182,87.5,1.759,1759.1,75.75,20.7,9.4,0.0,0.2,2735.0,270.76,1000.0,2048.0,634.4,119.09,76.0,99.0,1.0,4.62,2.38,20.6,1.0,67.0,0.3,100.0,578.0,47.9,126428.7,59377.9,0.0,0.0
183,84.4,1.782,1781.7,75.625,20.1,9.4,0.0,0.0,2794.0,276.61,1000.0,2048.0,634.4,119.08,76.0,99.0,1.04,4.97,2.49,20.0,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59381.0,0.0,0.0
184,81.2,1.749,1749.1,75.75,20.5,9.4,0.0,0.1,2762.0,270.68,1000.0,2048.0,634.4,120.0,75.0,98.0,1.04,4.97,2.49,20.6,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59361.0,0.0,0.0
185,78.1,1.729,1728.9,75.75,20.6,9.4,0.0,0.0,2754.0,269.89,1000.0,2048.0,634.4,119.09,75.0,98.0,1.04,4.97,2.49,20.6,1.0,67.1,0.4,97.0,578.0,47.9,126428.7,59337.7,0.0,0.0
186,75.0,1.739,1739.0,75.625,20.5,9.4,0.0,0.0,2783.0,275.52,1000.0,2048.0,634.4,119.09,75.0,99.0,1.04,4.97,2.49,20.5,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59338.5,0.0,0.0
187,81.2,1.798,1798.1,75.625,20.1,9.4,0.0,0.0,2799.0,277.1,1000.0,2048.0,634.4,119.08,75.0,99.0,1.04,4.97,2.49,20.1,1.0,67.1,0.3,99.0,578.0,47.9,126428.7,59339.8,0.0,0.0
188,75.0,1.738,1737.6,75.625,20.3,9.4,0.0,0.0,2828.0,279.97,1000.0,2048.0,634.4,119.09,75.0,99.0,1.08,5.22,2.58,20.1,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59338.9,0.0,0.0
189,84.4,1.745,1744.7,75.625,20.0,9.4,0.0,0.0,2807.0,277.89,1000.0,2048.0,634.4,120.01,75.0,99.0,1.08,5.22,2.58,20.2,1.0,67.1,0.4,98.0,578.0,47.9,126428.7,59337.6,0.0,0.0
190,81.2,1.744,1744.5,75.625,20.5,9.4,0.0,0.0,2772.0,274.43,1000.0,2048.0,634.4,119.1,75.0,99.0,1.08,5.22,2.58,20.3,1.0,67.0,0.3,91.9,578.0,47.9,126428.7,59333.5,0.0,0.0
191,87.5,1.789,1789.2,75.625,20.5,9.4,0.0,0.1,2767.0,273.93,1000.0,2048.0,634.4,120.0,75.0,99.0,1.08,5.22,2.58,20.7,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59331.2,0.0,0.0
192,81.2,1.735,1735.0,75.625,20.8,9.4,0.0,0.1,2823.0,279.48,1000.0,2048.0,634.4,120.0,76.0,99.0,1.08,5.22,2.58,20.8,1.0,67.1,0.3,100.0,578.0,47.8,126428.7,59321.8,0.0,0.0
193,81.2,1.777,1776.6,75.5,20.1,9.4,0.0,0.0,2809.0,278.09,1000.0,2048.0,634.4,119.09,75.0,99.0,1.12,5.44,2.67,20.1,1.0,67.0,0.3,100.0,578.0,47.8,126428.7,59317.8,0.0,0.0
194,84.4,1.736,1736.4,75.5,20.4,9.4,0.0,0.0,2789.0,276.11,1000.0,2048.0,634.4,119.09,75.0,99.0,1.12,5.44,2.67,20.3,1.0,67.1,0.3,100.0,578.0,47.8,126428.7,59324.9,0.0,0.0
195,87.5,1.793,1793.1,75.625,20.2,9.4,0.0,0.0,2799.0,277.1,1000.0,2048.0,634.4,120.02,75.0,99.0,1.12,5.44,2.67,20.1,1.0,67.1,0.3,94.1,578.0,47.8,126428.7,59310.4,0.0,0.0
196,87.5,1.775,1775.4,75.5,19.8,9.4,0.0,0.0,2780.0,272.44,1000.0,2048.0,634.4,118.09,74.0,98.0,1.12,5.44,2.67,19.9,1.0,67.1,0.3,100.0,578.0,47.8,126428.7,59307.7,0.0,0.0
197,62.5,2.554,2553.9,74.625,18.2,9.4,0.0,0.0,2844.0,278.71,1000.0,2048.0,634.4,119.06,72.0,98.0,1.12,5.44,2.67,18.0,1.0,67.1,0.4,100.0,578.0,47.8,126428.7,59310.7,0.0,0.0
198,62.5,3.255,3254.6,76.625,17.5,9.4,0.0,0.0,2879.0,285.02,1000.0,2048.0,634.4,120.05,71.0,99.0,1.15,5.64,2.76,17.6,1.0,67.0,0.3,100.0,578.0,47.8,126428.7,59308.2,0.0,0.0
199,56.2,3.607,3607.2,79.25,16.6,9.4,0.0,0.0,2447.0,195.76,1000.0,2048.0,634.4,107.08,56.0,80.0,1.15,5.64,2.76,16.4,1.0,67.2,0.3,88.9,578.0,48.6,126428.7,60333.4,0.0,0.0
200,53.1,3.492,3492.1,84.875,13.0,9.4,0.0,0.0,2303.0,161.21,1000.0,2048.0,635.8,83.08,58.0,70.0,1.15,5.64,2.76,13.0,1.0,67.0,0.3,86.0,580.0,48.0,126428.7,59478.8,0.0,0.0
201,43.8,3.379,3378.7,87.75,14.6,9.4,0.0,0.0,2377.0,202.04,1000.0,2048.0,635.8,115.04,73.0,85.0,1.15,5.64,2.76,14.6,1.0,67.1,0.4,100.0,580.0,47.6,126428.7,58967.4,0.0,0.0
202,53.1,3.329,3329.3,92.625,16.1,9.4,0.0,0.0,2402.0,211.38,1000.0,2048.0,635.8,124.06,71.0,88.0,1.15,5.64,2.76,16.0,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59434.0,0.0,0.0
203,62.5,3.018,3017.9,89.5,16.8,9.4,0.0,0.0,2657.0,252.42,1000.0,2048.0,635.8,128.1,72.0,95.0,1.16,5.35,2.75,16.8,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59433.3,0.0,0.0
204,71.9,2.635,2635.0,83.125,17.4,9.4,0.0,0.0,2810.0,275.38,1000.0,2048.0,635.8,124.07,71.0,98.0,1.16,5.35,2.75,17.6,1.0,67.0,0.3,100.0,580.0,47.9,126428.7,59434.5,0.0,0.0
205,62.5,2.818,2817.9,78.75,17.6,9.4,0.0,0.0,2868.0,283.93,1000.0,2048.0,635.8,121.1,71.0,99.0,1.16,5.35,2.75,17.6,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59433.5,0.0,0.0
206,68.8,2.788,2788.2,76.125,17.6,9.4,0.0,0.0,2887.0,285.81,1000.0,2048.0,635.8,120.07,71.0,99.0,1.16,5.35,2.75,17.5,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59434.0,0.0,0.0
207,78.1,2.57,2570.4,74.5,17.8,9.4,0.0,0.1,2895.0,286.6,1000.0,2048.0,635.8,120.05,71.0,99.0,1.16,5.35,2.75,17.8,1.0,67.0,0.3,100.0,580.0,47.9,126428.7,59435.0,0.0,0.0
208,78.1,2.521,2520.7,73.5,17.8,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,635.8,120.0,71.0,99.0,1.16,5.08,2.73,17.8,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59436.7,0.0,0.0
209,78.1,2.668,2668.2,72.875,17.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,635.8,120.0,71.0,99.0,1.16,5.08,2.73,17.9,1.0,67.1,0.3,76.0,580.0,47.9,126428.7,59440.3,0.0,0.0
210,71.9,2.511,2510.9,72.75,17.8,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,635.8,120.02,71.0,99.0,1.16,5.08,2.73,17.8,1.0,67.0,0.3,100.0,580.0,47.9,126428.7,59432.7,0.0,0.0
211,71.9,2.542,2542.0,72.75,18.2,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,635.8,119.1,72.0,99.0,1.16,5.08,2.73,18.3,1.0,67.1,0.3,100.0,580.0,48.0,126428.7,59453.1,0.0,0.0
212,68.8,2.591,2591.1,72.625,17.7,9.4,0.0,0.3,2898.0,286.9,1000.0,2048.0,635.8,119.09,72.0,99.0,1.16,5.08,2.73,17.6,1.0,67.1,0.3,100.0,580.0,47.9,126428.7,59448.8,0.0,0.0
213,56.2,2.891,2891.4,78.875,14.6,9.4,0.0,0.0,2450.0,203.35,1000.0,2048.0,636.6,112.0,72.0,83.0,1.16,4.76,2.71,14.7,1.0,67.1,0.3,86.0,582.0,47.7,126428.7,59094.8,0.0,0.0
